#chr	start	end	gene_id
chr19	52857648	52857649	ZNF468
chr19	52865428	52865429	ENSG00000283695
chr19	52897692	52897693	ZNF320
chr19	52923381	52923382	ZNF888-AS1
chr19	52923469	52923470	ZNF888
chr19	52942600	52942601	ZNF321P
chr19	52962822	52962823	ZNF816-ZNF321P
chr19	52962910	52962911	ZNF816
chr19	52981653	52981654	ENSG00000269082
chr19	53004039	53004040	ENSG00000268282
chr19	53007511	53007512	ENSG00000267943
chr19	53013920	53013921	ERVV-1
chr19	53037897	53037898	ZNF702P
chr19	53044739	53044740	ERVV-2
chr19	53103433	53103434	ZNF160
chr19	53133076	53133077	ZNF415
chr19	53159074	53159075	ZNF347
chr19	53162427	53162428	ENSG00000268842
chr19	53193385	53193386	ZNF665
chr19	53197090	53197091	ENSG00000291131
chr19	53204015	53204016	ZNF818P
chr19	53224878	53224879	NDUFV2P1
chr19	53240674	53240675	ENSG00000269288
chr19	53254897	53254898	ZNF677
chr19	53258291	53258292	VN1R2
chr19	53267722	53267723	VN1R4
chr19	53270931	53270932	ENSG00000269758
chr19	53277461	53277462	FAM90A27P
chr19	53291425	53291426	BIRC8
chr19	53304005	53304006	FAM90A28P
chr19	53308643	53308644	ENSG00000290987
chr19	53315136	53315137	VN1R6P
chr19	53333748	53333749	ZNF845
chr19	53365692	53365693	ZNF525
chr19	53386232	53386233	ENSG00000241069
chr19	53389792	53389793	ZNF765
chr19	53413189	53413190	RPL39P36
chr19	53426498	53426499	ENSG00000249435
chr19	53431983	53431984	TPM3P9
chr19	53431983	53431984	ZNF761
chr19	53467732	53467733	ZNF813
chr19	53473935	53473936	ENSG00000287608
chr19	53479349	53479350	TPM3P6
chr19	53495886	53495887	ENSG00000241434
chr19	53503391	53503392	ENSG00000213777
chr19	53512615	53512616	ENSG00000274892
chr19	53519526	53519527	ZNF331
chr19	53603496	53603497	ENSG00000290755
chr19	53608450	53608451	ENSG00000268864
chr19	53616801	53616802	OSTCP3
chr19	53629712	53629713	RN7SL317P
chr19	53631998	53631999	DPRX
chr19	53653684	53653685	RNU6-698P
chr19	53658461	53658462	ENSG00000270347
chr19	53666678	53666679	MIR512-1
chr19	53669156	53669157	MIR512-2
chr19	53671967	53671968	MIR1323
chr19	53674196	53674197	MIR498
chr19	53675710	53675711	MIR520E
chr19	53679002	53679003	MIR515-1
chr19	53679939	53679940	MIR519E
chr19	53682158	53682159	MIR520F
chr19	53685008	53685009	MIR515-2
chr19	53686468	53686469	MIR519C
chr19	53688480	53688481	MIR1283-1
chr19	53690880	53690881	MIR520A
chr19	53694392	53694393	MIR526B
chr19	53695212	53695213	MIR519B
chr19	53697532	53697533	MIR525
chr19	53698384	53698385	MIR523
chr19	53700014	53700015	MIR518F
chr19	53701226	53701227	MIR520B
chr19	53702736	53702737	MIR518B
chr19	53706251	53706252	MIR526A1
chr19	53707452	53707453	MIR520C
chr19	53708734	53708735	MIR518C
chr19	53711001	53711002	MIR524
chr19	53712267	53712268	MIR517A
chr19	53713346	53713347	MIR519D
chr19	53716593	53716594	MIR521-2
chr19	53719164	53719165	RNU6-803P
chr19	53720095	53720096	MIR520D
chr19	53721075	53721076	MIR517B
chr19	53722165	53722166	MIR520G
chr19	53725441	53725442	MIR516B2
chr19	53726921	53726922	MIR526A2
chr19	53729837	53729838	MIR518E
chr19	53731005	53731006	MIR518A1
chr19	53733082	53733083	RNU6-980P
chr19	53734876	53734877	MIR518D
chr19	53736844	53736845	MIR516B1
chr19	53739332	53739333	MIR518A2
chr19	53741312	53741313	MIR517C
chr19	53742511	53742512	MIR520H
chr19	53745104	53745105	RNU6-982P
chr19	53748635	53748636	MIR521-1
chr19	53749950	53749951	RNU6-751P
chr19	53751210	53751211	MIR522
chr19	53752396	53752397	MIR519A1
chr19	53754017	53754018	MIR527
chr19	53756740	53756741	MIR516A1
chr19	53758231	53758232	MIR1283-2
chr19	53760187	53760188	RNU6-1041P
chr19	53761132	53761133	MIR516A2
chr19	53761960	53761961	ENSG00000269842
chr19	53762343	53762344	MIR519A2
chr19	53766631	53766632	RNU6-165P
chr19	53768552	53768553	HMGN1P32
chr19	53773279	53773280	SEPTIN7P8
chr19	53775598	53775599	ENSG00000238150
chr19	53787674	53787675	MIR371A
chr19	53787741	53787742	MIR371B
chr19	53787889	53787890	MIR372
chr19	53788168	53788169	ENSG00000269877
chr19	53788704	53788705	MIR373
chr19	53788781	53788782	ENSG00000269564
chr19	53824402	53824403	NLRP12
chr19	53864762	53864763	MYADM
chr19	53869106	53869107	MYADM-AS1
chr19	53876048	53876049	ENSG00000232220
chr19	53879189	53879190	PRKCG
chr19	53909277	53909278	CACNG7
chr19	53962936	53962937	CACNG8
chr19	53982306	53982307	MIR935
chr19	53991636	53991637	CACNG6
chr19	54031411	54031412	ENSG00000276206
chr19	54063952	54063953	VSTM1
chr19	54081364	54081365	TARM1
chr19	54102691	54102692	OSCAR
chr19	54102727	54102728	NDUFA3
chr19	54115409	54115410	PRPF31
chr19	54115656	54115657	TFPT
chr19	54125342	54125343	PRPF31-AS1
chr19	54137748	54137749	CNOT3
chr19	54159720	54159721	LENG1
chr19	54173249	54173250	TMC4
chr19	54189881	54189882	MBOAT7
chr19	54189937	54189938	TSEN34
chr19	54199970	54199971	ENSG00000223660
chr19	54200808	54200809	RPS9
chr19	54209417	54209418	ENSG00000224579
chr19	54223505	54223506	LILRB3
chr19	54224522	54224523	ENSG00000269524
chr19	54229035	54229036	ENSG00000235081
chr19	54242790	54242791	LILRA6
chr19	54247321	54247322	ENSG00000249189
chr19	54257300	54257301	LILRB5
chr19	54264052	54264053	RNU6-1307P
chr19	54268004	54268005	ENSG00000240296
chr19	54281183	54281184	LILRB2
chr19	54282108	54282109	MIR4752
chr19	54294365	54294366	ENSG00000240197
chr19	54296251	54296252	ENSG00000276758
chr19	54298813	54298814	ENSG00000251431
chr19	54306025	54306026	ENSG00000234436
chr19	54313165	54313166	LILRA5
chr19	54321211	54321212	VN1R104P
chr19	54331433	54331434	ENSG00000250507
chr19	54337167	54337168	ENSG00000275210
chr19	54339161	54339162	LILRA4
chr19	54370557	54370558	LAIR1
chr19	54376087	54376088	ENSG00000288742
chr19	54379488	54379489	ENSG00000237955
chr19	54415218	54415219	TTYH1
chr19	54434182	54434183	ENSG00000268496
chr19	54434697	54434698	ENSG00000227407
chr19	54438345	54438346	ENSG00000269873
chr19	54439543	54439544	ENSG00000267838
chr19	54446829	54446830	ENSG00000235681
chr19	54448886	54448887	LENG8
chr19	54449429	54449430	LENG8-AS1
chr19	54463777	54463778	LENG9
chr19	54473295	54473296	CDC42EP5
chr19	54497878	54497879	LAIR2
chr19	54521722	54521723	ENSG00000213016
chr19	54532691	54532692	ENSG00000290933
chr19	54532797	54532798	KIR3DX1
chr19	54551969	54551970	ENSG00000235181
chr19	54572919	54572920	LILRA2
chr19	54589440	54589441	ENSG00000269271
chr19	54593581	54593582	LILRA1
chr19	54607869	54607870	ENSG00000238094
chr19	54617157	54617158	LILRB1
chr19	54638891	54638892	LILRB1-AS1
chr19	54643888	54643889	LILRB4
chr19	54645308	54645309	MIR8061
chr19	54647943	54647944	VN1R105P
chr19	54652084	54652085	ENSG00000237323
chr19	54671230	54671231	ENSG00000225370
chr19	54696603	54696604	LILRP1
chr19	54703951	54703952	ENSG00000228790
chr19	54707915	54707916	LILRP2
chr19	54724441	54724442	KIR3DL3
chr19	54724495	54724496	ENSG00000215765
chr19	54738512	54738513	KIR2DL3
chr19	54755022	54755023	KIR2DP1
chr19	54769792	54769793	KIR2DL1
chr19	54786354	54786355	KIR3DP1
chr19	54803609	54803610	KIR2DL4
chr19	54816467	54816468	KIR3DL1
chr19	54832675	54832676	KIR2DS4
chr19	54850442	54850443	KIR3DL2
chr19	54869044	54869045	RNU6-222P
chr19	54874234	54874235	FCAR
chr19	54890672	54890673	ENSG00000268734
chr19	54906147	54906148	NCR1
chr19	54948863	54948864	ENSG00000275012
chr19	54953129	54953130	NLRP2
chr19	54966311	54966312	NLRP7
chr19	54973816	54973817	RPL36AP50
chr19	55006192	55006193	GP6-AS1
chr19	55038263	55038264	GP6
chr19	55053927	55053928	ENSG00000267149
chr19	55071290	55071291	RDH13
chr19	55072019	55072020	EPS8L1
chr19	55116419	55116420	ENSG00000287170
chr19	55117636	55117637	PPP1R12C
chr19	55120382	55120383	ENSG00000267507
chr19	55123291	55123292	MIR7975
chr19	55149205	55149206	TNNT1
chr19	55157772	55157773	TNNI3
chr19	55158938	55158939	DNAAF3-AS1
chr19	55160670	55160671	ENSG00000267110
chr19	55166721	55166722	DNAAF3
chr19	55167170	55167171	ENSG00000239137
chr19	55180288	55180289	SYT5
chr19	55209505	55209506	PTPRH
chr19	55216659	55216660	ENSG00000267649
chr19	55217280	55217281	ENSG00000286230
chr19	55228783	55228784	TMEM86B
chr19	55230278	55230279	ENSG00000276570
chr19	55230951	55230952	MIR6804
chr19	55239975	55239976	MIR6802
chr19	55245249	55245250	MIR6803
chr19	55259016	55259017	PPP6R1
chr19	55280380	55280381	HSPBP1
chr19	55282071	55282072	BRSK1
chr19	55312494	55312495	ENSG00000268729
chr19	55334047	55334048	TMEM150B
chr19	55339282	55339283	ENSG00000276831
chr19	55339852	55339853	KMT5C
chr19	55354718	55354719	COX6B2
chr19	55359515	55359516	ENSG00000267706
chr19	55363259	55363260	GARIN5B
chr19	55370462	55370463	IL11
chr19	55376825	55376826	TMEM190
chr19	55378124	55378125	ENSG00000269275
chr19	55384291	55384292	TMEM238
chr19	55385931	55385932	RPL28
chr19	55388180	55388181	MIR6805
chr19	55407787	55407788	UBE2S
chr19	55443299	55443300	SHISA7
chr19	55462342	55462343	ISOC2
chr19	55464750	55464751	C19orf85
chr19	55467933	55467934	ENSG00000279063
chr19	55476481	55476482	ZNF628-DT
chr19	55476616	55476617	ZNF628
chr19	55485187	55485188	NAT14
chr19	55488403	55488404	SSC5D
chr19	55537132	55537133	SBK2
chr19	55545542	55545543	SBK3
chr19	55580847	55580848	ZNF579
chr19	55600021	55600022	ZNF524
chr19	55601969	55601970	FIZ1
chr19	55605646	55605647	ZNF865
chr19	55613096	55613097	ENSG00000276488
chr19	55624565	55624566	ZNF784
chr19	55635015	55635016	ZNF580
chr19	55635458	55635459	ZNF581
chr19	55641061	55641062	CCDC106
chr19	55654145	55654146	U2AF2
chr19	55670631	55670632	ENSG00000267096
chr19	55674714	55674715	ENSG00000267523
chr19	55675225	55675226	EPN1
chr19	55694557	55694558	ENSG00000267117
chr19	55706171	55706172	ENSG00000267689
chr19	55707549	55707550	ENSG00000268593
chr19	55737284	55737285	RN7SKP109
chr19	55738401	55738402	NLRP9
chr19	55759096	55759097	RFPL4A
chr19	55769117	55769118	RFPL4AL1
chr19	55777552	55777553	RFPL4AP1
chr19	55836539	55836540	NLRP4
chr19	55836799	55836800	NLRP11
chr19	55932335	55932336	NLRP13
chr19	55947831	55947832	NLRP8
chr19	55999725	55999726	NLRP5
chr19	56066683	56066684	LINC01864
chr19	56105415	56105416	Y_RNA
chr19	56121294	56121295	ZNF787
chr19	56127465	56127466	ENSG00000279959
chr19	56132598	56132599	ZNF444
chr19	56149816	56149817	ENSG00000279794
chr19	56176007	56176008	GALP
chr19	56197814	56197815	ZSCAN5B
chr19	56202272	56202273	ZSCAN5C
chr19	56217776	56217777	ENSG00000242411
chr19	56244042	56244043	ZSCAN5DP
chr19	56272747	56272748	EDDM13
chr19	56312485	56312486	ENSG00000267298
chr19	56314702	56314703	ZSCAN5A-AS1
chr19	56316635	56316636	Y_RNA
chr19	56318007	56318008	VN2R17P
chr19	56322309	56322310	ENSG00000266907
chr19	56338647	56338648	ENSG00000267145
chr19	56343418	56343419	ENSG00000266932
chr19	56348182	56348183	ENSG00000267429
chr19	56368052	56368053	ENSG00000267606
chr19	56368098	56368099	ZNF542P
chr19	56368382	56368383	ZSCAN5A
chr19	56373249	56373250	ZNF542P
chr19	56380229	56380230	ENSG00000285996
chr19	56386225	56386226	SLC25A36P1
chr19	56387411	56387412	ENSG00000267192
chr19	56393537	56393538	ZNF582
chr19	56393655	56393656	ZNF582-DT
chr19	56397965	56397966	ZNF583
chr19	56477249	56477250	ZNF667-AS1
chr19	56478064	56478065	ZNF667
chr19	56483976	56483977	ENSG00000279405
chr19	56494279	56494280	ENSG00000276578
chr19	56507849	56507850	ZNF471
chr19	56535298	56535299	ENSG00000267224
chr19	56538574	56538575	ZFP28-DT
chr19	56538947	56538948	ZFP28
chr19	56567440	56567441	ZNF470-DT
chr19	56567467	56567468	ZNF470
chr19	56590280	56590281	SIGLEC31P
chr19	56595299	56595300	ZNF71
chr19	56595312	56595313	ZIM2-AS1
chr19	56643158	56643159	SMIM17
chr19	56669940	56669941	ENSG00000286125
chr19	56671782	56671783	ZNF835
chr19	56760932	56760933	OR5AH1P
chr19	56793248	56793249	ENSG00000268407
chr19	56840727	56840728	PEG3
chr19	56840730	56840731	ZIM2
chr19	56840865	56840866	MIMT1
chr19	56848067	56848068	ENSG00000274777
chr19	56922017	56922018	ENSG00000269786
chr19	57065333	57065334	RPL7AP69
chr19	57112026	57112027	ENSG00000274219
chr19	57119137	57119138	USP29
chr19	57145201	57145202	ZIM3
chr19	57150512	57150513	ENSG00000270293
chr19	57151859	57151860	ENSG00000270790
chr19	57167484	57167485	DUXA
chr19	57175232	57175233	ENSG00000268379
chr19	57191499	57191500	ZNF264
chr19	57231008	57231009	AURKC
chr19	57240631	57240632	ZNF805
chr19	57261353	57261354	ENSG00000268713
chr19	57280050	57280051	ZNF460
chr19	57280333	57280334	ZNF460-AS1
chr19	57294468	57294469	ENSG00000279541
chr19	57297510	57297511	ENSG00000288899
chr19	57304304	57304305	ENSG00000268205
chr19	57317561	57317562	ENSG00000268723
chr19	57320471	57320472	ZNF543
chr19	57351270	57351271	ZNF304
chr19	57352011	57352012	ENSG00000268678
chr19	57363476	57363477	ZNF547
chr19	57363550	57363551	TRAPPC2B
chr19	57363565	57363566	ENSG00000268133
chr19	57389849	57389850	ZNF548
chr19	57389883	57389884	ENSG00000269533
chr19	57394182	57394183	ENSG00000268533
chr19	57411160	57411161	ZNF17
chr19	57435324	57435325	ZNF749
chr19	57449688	57449689	ENSG00000276449
chr19	57457139	57457140	VN1R1
chr19	57459911	57459912	VN1R107P
chr19	57477535	57477536	ENSG00000268163
chr19	57477569	57477570	ZNF772
chr19	57477648	57477649	ENSG00000268266
chr19	57487710	57487711	ZNF419
chr19	57487717	57487718	ENSG00000268107
chr19	57499914	57499915	ZNF773
chr19	57527324	57527325	ZNF549
chr19	57559862	57559863	ZNF550
chr19	57578455	57578456	ZIK1
chr19	57578910	57578911	ZNF416
chr19	57599884	57599885	ZNF530
chr19	57614232	57614233	ZNF134
chr19	57625031	57625032	ENSG00000268392
chr19	57630394	57630395	ZNF211
chr19	57664279	57664280	TPRG1LP1
chr19	57668934	57668935	ZSCAN4
chr19	57681968	57681969	ZNF551
chr19	57682044	57682045	ENSG00000269026
chr19	57709203	57709204	ZNF154
chr19	57727623	57727624	ZNF671
chr19	57746814	57746815	ZNF776
chr19	57769654	57769655	ZNF586
chr19	57814912	57814913	ZNF552
chr19	57819718	57819719	ENSG00000268750
chr19	57819720	57819721	ZNF587B
chr19	57826777	57826778	FKBP1AP1
chr19	57849858	57849859	ZNF587
chr19	57867884	57867885	UBE2CP5
chr19	57868171	57868172	ENSG00000269867
chr19	57889073	57889074	ZNF814
chr19	57916590	57916591	ENSG00000269476
chr19	57916609	57916610	ZNF417
chr19	57935401	57935402	ZNF418
chr19	57947705	57947706	ZNF256
chr19	57953758	57953759	ENSG00000243234
chr19	57974533	57974534	C19orf18
chr19	58002060	58002061	ENSG00000176593
chr19	58003348	58003349	ZNF606
chr19	58025925	58025926	VN2R19P
chr19	58034024	58034025	ZSCAN1
chr19	58044591	58044592	LETM1P2
chr19	58049345	58049346	HNRNPDLP4
chr19	58055367	58055368	ENSG00000288830
chr19	58059238	58059239	ZNF135
chr19	58069969	58069970	RN7SL526P
chr19	58118426	58118427	ZSCAN18
chr19	58136712	58136713	ENSG00000268293
chr19	58155109	58155110	ZNF329
chr19	58155863	58155864	ENSG00000286632
chr19	58166165	58166166	ENSG00000269236
chr19	58183028	58183029	ZNF274
chr19	58216179	58216180	RPS15AP36
chr19	58224505	58224506	ENSG00000268866
chr19	58228593	58228594	ZNF544
chr19	58228913	58228914	ENSG00000283515
chr19	58266634	58266635	ENSG00000268201
chr19	58278829	58278830	ZNF8-DT
chr19	58278954	58278955	ZNF8
chr19	58278965	58278966	ZNF8-ERVK3-1
chr19	58305373	58305374	ERVK3-1
chr19	58319276	58319277	ENSG00000269794
chr19	58326993	58326994	ZSCAN22
chr19	58327251	58327252	ENSG00000283103
chr19	58334687	58334688	MIR6806
chr19	58347717	58347718	A1BG-AS1
chr19	58350794	58350795	ENSG00000279611
chr19	58353491	58353492	A1BG
chr19	58357998	58357999	ENSG00000268049
chr19	58362568	58362569	ZNF497-AS1
chr19	58362750	58362751	ENSG00000268230
chr19	58362847	58362848	ZNF497
chr19	58363437	58363438	RNA5SP473
chr19	58381029	58381030	ZNF837
chr19	58386399	58386400	RPS5
chr19	58386857	58386858	MIR4754
chr19	58395655	58395656	RNF225
chr19	58400220	58400221	LINC02560
chr19	58401503	58401504	ZNF584
chr19	58408483	58408484	ZNF584-DT
chr19	58418559	58418560	ENSG00000268543
chr19	58431147	58431148	ENSG00000268912
chr19	58440152	58440153	ZNF132
chr19	58440447	58440448	ZNF132-DT
chr19	58451610	58451611	ZNF324B
chr19	58467055	58467056	ZNF324
chr19	58474016	58474017	ZNF446
chr19	58475762	58475763	ENSG00000269106
chr19	58483842	58483843	RNU6-1337P
chr19	58490796	58490797	RN7SL693P
chr19	58500504	58500505	ENSG00000273901
chr19	58512412	58512413	SLC27A5
chr19	58538910	58538911	ZBTB45
chr19	58543577	58543578	RN7SL525P
chr19	58544063	58544064	TRIM28
chr19	58550284	58550285	MIR6807
chr19	58555104	58555105	CHMP2A
chr19	58558953	58558954	UBE2M
chr19	58559124	58559125	MZF1-AS1
chr19	58573502	58573503	CENPBD2P
chr19	58573574	58573575	MZF1
chr19	58575444	58575445	ENSG00000286104
chr19	58586157	58586158	ENSG00000269032
chr19	58599354	58599355	ENSG00000269600
chr20	87249	87250	DEFB125
chr20	142589	142590	DEFB126
chr20	157453	157454	DEFB127
chr20	189710	189711	DEFB128
chr20	227257	227258	DEFB129
chr20	257723	257724	DEFB132
chr20	267185	267186	ENSG00000272874
chr20	290777	290778	C20orf96
chr20	297569	297570	ZCCHC3
chr20	311730	311731	ENSG00000286158
chr20	325551	325552	SOX12
chr20	346781	346782	NRSN2
chr20	348489	348490	NRSN2-AS1
chr20	362834	362835	TRIB3
chr20	407497	407498	RBCK1
chr20	450662	450663	Y_RNA
chr20	462565	462566	TBC1D20
chr20	543834	543835	CSNK2A1
chr20	610308	610309	TCF15
chr20	653199	653200	SRXN1
chr20	675799	675800	ENSG00000270299
chr20	675801	675802	SCRT2
chr20	776014	776015	SLC52A3
chr20	833714	833715	FAM110A
chr20	839976	839977	RPS10P5
chr20	916333	916334	ANGPT4
chr20	1002310	1002311	RSPO4
chr20	1113239	1113240	PSMF1
chr20	1118492	1118493	ENSG00000286787
chr20	1160583	1160584	ACTG1P3
chr20	1185414	1185415	TMEM74B
chr20	1186091	1186092	ENSG00000274269
chr20	1203453	1203454	C20orf202
chr20	1226043	1226044	RAD21L1
chr20	1266279	1266280	SNPH
chr20	1320709	1320710	ENSG00000280162
chr20	1325399	1325400	SDCBP2-AS1
chr20	1329138	1329139	SDCBP2
chr20	1361621	1361622	ENSG00000229728
chr20	1392960	1392961	MIR6869
chr20	1393095	1393096	ENSG00000274322
chr20	1393163	1393164	FKBP1A
chr20	1473841	1473842	NSFL1C
chr20	1491586	1491587	SIRPB2
chr20	1529158	1529159	RNU6-917P
chr20	1557652	1557653	ENSG00000242324
chr20	1557704	1557705	SIRPD
chr20	1591391	1591392	ENSG00000271523
chr20	1620008	1620009	ENSG00000260861
chr20	1620060	1620061	SIRPB1
chr20	1633507	1633508	SIRPG-AS1
chr20	1657778	1657779	SIRPG
chr20	1666359	1666360	RN7SL561P
chr20	1676906	1676907	ENSG00000236550
chr20	1708199	1708200	SIRPB3P
chr20	1722536	1722537	ENSG00000234282
chr20	1758939	1758940	CKAP2LP1
chr20	1779994	1779995	ENSG00000232528
chr20	1817764	1817765	ENSG00000286288
chr20	1894166	1894167	SIRPA
chr20	1894373	1894374	ENSG00000276649
chr20	1947245	1947246	PDYN-AS1
chr20	1994284	1994285	PDYN
chr20	2075554	2075555	RPL7P2
chr20	2101826	2101827	STK35
chr20	2109990	2109991	ENSG00000286108
chr20	2194073	2194074	ENSG00000287213
chr20	2207216	2207217	ENSG00000226644
chr20	2207327	2207328	ENSG00000286022
chr20	2207396	2207397	ENSG00000287561
chr20	2296000	2296001	TGM3
chr20	2330315	2330316	ENSG00000289955
chr20	2380900	2380901	TGM6
chr20	2453116	2453117	Y_RNA
chr20	2470852	2470853	SNRPB
chr20	2508906	2508907	ENSG00000256566
chr20	2524701	2524702	ZNF343
chr20	2536572	2536573	TMC2
chr20	2652592	2652593	NOP56
chr20	2652776	2652777	MIR1292
chr20	2654211	2654212	SNORD110
chr20	2655066	2655067	SNORA51
chr20	2656096	2656097	SNORD86
chr20	2656623	2656624	SNORD56
chr20	2656938	2656939	SNORD57
chr20	2664218	2664219	IDH3B
chr20	2664351	2664352	IDH3B-DT
chr20	2692779	2692780	EBF4
chr20	2780613	2780614	RPL19P1
chr20	2800626	2800627	CPXM1
chr20	2814967	2814968	ENSG00000241690
chr20	2814986	2814987	C20orf141
chr20	2816301	2816302	TMEM239
chr20	2840702	2840703	VPS16
chr20	2841189	2841190	PCED1A
chr20	2873419	2873420	PTPRA
chr20	3043621	3043622	GNRH2
chr20	3046051	3046052	MRPS26
chr20	3071619	3071620	OXT
chr20	3084723	3084724	AVP
chr20	3094170	3094171	RN7SL555P
chr20	3106912	3106913	UBOX5-AS1
chr20	3159864	3159865	FASTKD5
chr20	3160195	3160196	UBOX5
chr20	3173548	3173549	LZTS3
chr20	3173684	3173685	ENSG00000289183
chr20	3204684	3204685	DDRGK1
chr20	3208867	3208868	ITPA
chr20	3209475	3209476	ENSG00000289494
chr20	3239558	3239559	SLC4A11
chr20	3239704	3239705	ENSG00000277287
chr20	3360035	3360036	RNU6-1019P
chr20	3362323	3362324	UBE2V1P1
chr20	3384228	3384229	U3
chr20	3406379	3406380	ENSG00000288577
chr20	3407668	3407669	DNAAF9
chr20	3465443	3465444	ENSG00000225116
chr20	3471017	3471018	ATRN
chr20	3491004	3491005	SF3A3P1
chr20	3663398	3663399	GFRA4
chr20	3682245	3682246	ADAM33
chr20	3712599	3712600	SIGLEC1
chr20	3732684	3732685	HSPA12B
chr20	3767780	3767781	C20orf27
chr20	3781447	3781448	SPEF1
chr20	3786739	3786740	CENPB
chr20	3786771	3786772	CDC25B
chr20	3808356	3808357	LINC01730
chr20	3811383	3811384	ENSG00000274949
chr20	3820523	3820524	AP5S1
chr20	3846798	3846799	MAVS
chr20	3888838	3888839	PANK2
chr20	3889172	3889173	PANK2-AS1
chr20	3917493	3917494	MIR103A2
chr20	3917562	3917563	MIR103B2
chr20	3923399	3923400	ENSG00000275582
chr20	4015557	4015558	RNF24
chr20	4023916	4023917	FTLP3
chr20	4060112	4060113	RPL21P2
chr20	4075164	4075165	ENSG00000205300
chr20	4120979	4120980	SMOX
chr20	4192931	4192932	LINC01433
chr20	4249286	4249287	ADRA1D
